project_id,owner_id,user_id,Time_Create,Time_Meb0,Time_Meb1,Time_Cmt0,Time_Cmt1,project_language,Tech_lang,Project_Member,Project_Commit_Count,Project_Size,Open_Issues_Count,Forks,Watchers,Network_Count,Stargazers_Count,has_star_developer,Successful_Onboarding
66670,162138,3810,120,0,0,120,2147438,PHP,4,7,290,7861,27,27,17,21,18,1,1
66968,164017,102701,119,0,1069500,102219,2101619,Java,1,9,12050,279728,24,24,10,33,10,1,1
67363,10194,10354,59,0,2030775,40,4579104,Java,3,62,254,198013,10,10,1,4,89,1,0
67485,136954,136969,120,0,0,134,2732676,JavaScript,1,10,236,9709,14,14,0,3,8,1,1
70480,16583,1557139,119,0,262387,6092517,2095631,Java,2,25,13409,169916,67,67,263,228,53,1,1
70871,982,1008,120,0,123819,192,2660228,JavaScript,6,111,147,113,0,0,1,4,158,1,0
73652,104999,139453,120,0,1275956,144975,4068614,PHP,1,6,398,14546,12,12,28,77,16,1,0
79035,192458,249325,59,0,2955942,384053,2502054,JavaScript,2,8,2005,67997,91,91,19,17,20,1,0
88243,74648,74650,119,0,2276964,281944,2816999,PHP,2,20,213,545,11,11,5,20,35,1,1
90680,10963,10996,119,0,2602743,760145,2872159,Ruby,17,67,45,89,0,0,19,115,44,1,1
94399,5954,77244,120,0,337981,124,2176484,Python,81,149,156,2472,7,7,0,3,172,1,0
100648,303087,3251296,1418873,764294,1571254,1197231,2118023,Java,1,9,431,102734,19,19,23,26,21,1,1
111425,322642,2177890,1782467,153934,2084078,1200566,2094046,Ruby,1,22,5073,61981,225,225,323,1332,59,1,1
120069,6492,16705,119,0,0,11573,3649841,JavaScript,1,9,341,7815,237,237,34,61,24,1,1
120232,5065,17557,59,0,2873801,135260,2646245,Java,6,38,3066,72887,29,29,558,239,63,1,0
122473,113892,339057,120,0,140756,3606,2192074,Java,1,26,2159,14023,12,12,21,54,44,1,0
124505,5954,52022,60,0,510164,237974,2181715,Python,82,234,882,,,,,,,1,0
128124,4836,151327,59,0,450277,0,2863409,PHP,8,17,698,1086,2,2,10,22,15,1,1
131338,1962,77325,59,0,423373,60,2317877,Python,82,322,306,396,9,9,8,8,116,1,0
137002,124393,51083,119,0,330659,113227,3390697,JavaScript,2,15,747,14570,2,2,3,6,13,1,1
138333,132161,132219,120,0,951379,709919,2141954,Java,18,10,357,3735,1,1,2,7,16,1,0
156699,172695,169245,59,0,261285,20,2113579,Java,1,16,1411,19923,8,8,70,151,41,1,0
158406,36998,17283,60,0,0,82,2471599,PHP,3,9,68,103,8,8,10,14,13,1,1
161274,55262,55281,59,0,0,19046,4806346,Ruby,1,6,18,245,1,1,25,45,14,1,0
161493,10182,373344,120,0,35889,120,2150954,Ruby,3,55,46,42,4,4,8,10,11,1,0
165971,395566,979781,142639,142759,2429511,140995,2551806,C++,1,12,257,3966,17,17,29,73,24,1,1
170425,20247,87542,60,0,2012403,4249,2722552,Python,4,67,317,1895,12,12,17,12,57,1,0
174642,199582,147592,59,0,0,82613,2097824,PHP,1,7,13201,120379,487,487,1918,6742,290,1,1
177545,232881,185727,589442,589502,1045195,574880,3389049,Ruby,1,10,92,2709,3,3,8,21,15,1,0
184233,44086,106668,120,0,222885,127047,4924865,PHP,2,16,257,38927,4,4,5,5,18,1,0
187196,5954,87488,53952,54072,545175,1155007,2176538,Python,27,233,440,650,2,2,14,3,177,1,0
188939,402192,47442,41259,41379,2186681,41244,2098563,Java,2,16,955,,,,,,,1,0
190271,6599,35334,1185890,109602,2260953,644565,2161829,JavaScript,3,7,247,450,27,27,74,315,17,1,0
195656,119395,361945,9990,10050,2968080,1409991,2710899,Java,7,12,1247,12576,2,2,7,10,12,1,0
235124,5954,8729,119,0,350802,1111128,2124059,Python,82,149,199,2948,3,3,44,181,193,1,0
265120,102891,11715,495840,495960,284604,484244,3293185,JavaScript,1,12,661,1615,13,13,14,39,16,1,1
279533,7458,49666,759867,759987,1733835,754494,2200928,Ruby,3,9,162,174,40,40,43,828,25,1,0
289672,476001,476004,916343,0,160334,170424,2097252,C++,1,7,3457,,,,,,,1,1
295915,5954,77305,59,0,269028,563075,3109638,Python,81,149,87,145,3,3,4,3,174,1,0
301627,54891,54893,60,0,590104,72233,5012431,Java,2,9,40,253,0,0,1,3,3,1,1
303451,263742,84003,120,0,330249,200722,4929514,Ruby,1,12,305,72669,16,16,2,13,11,1,1
309596,253154,253142,120,0,279731,15415,2097492,PHP,3,20,649,28863,15,15,8,26,16,1,1
309847,76147,1067226,740153,740273,0,472209,2102944,Java,5,16,1262,13437,9,9,33,91,27,1,0
324875,217110,110336,120,0,0,119,2831694,PHP,7,7,43,139,2,2,4,8,5,1,1
327908,391702,19901,120,0,121407,123,4361420,PHP,1,9,30,,,,,,,1,0
330882,20099,94942,120,0,628330,252,2101438,PHP,4,36,284,1984,1,1,13,18,34,1,0
333538,378457,378456,119,0,16792,2863086,2379188,C,1,6,324,445,1,1,34,11,10,1,0
344679,5954,54938,59,0,270909,894034,2118966,Python,47,149,562,,,,,,,1,0
345020,5954,77345,120,0,358099,1058958,2181198,Python,81,149,174,292,6,6,7,2,167,1,0
357450,22729,743302,233306,233426,328536,233425,3590603,Ruby,1,28,347,3415,1,1,10,6,94,1,0
10441601,525901,3340415,60,0,0,0,2378870,Ruby,2,15,225,,,,,,,1,1
10476165,35318,1759858,119,0,1101938,547,2612572,Java,1,32,192,7659,28,28,336,592,80,1,1
10480517,3097328,2939,119,0,0,2,2853299,Ruby,1,51,29,86,9,9,1,7,73,1,0
10490185,54544,31836,120,0,1478561,2572,3198900,JavaScript,1,136,38,9578,1,1,96,87,12,1,0
10496702,1460253,28704,59,0,0,221275,2111527,Java,1,25,359,1228,23,23,117,138,40,1,0
10550736,1007812,1198261,120,0,0,29597,2716291,Java,7,159,109,250,8,8,58,51,88,1,1
10554424,4024425,4145642,119,0,0,826971,2130419,Python,16,22,625,1855,30,30,248,80,51,1,1
10606587,4024425,854950,120,0,0,1409713,2135060,Python,16,22,486,4320,38,38,169,64,50,1,1
371533,327902,327899,6388,6448,44559,720,3765967,Python,1,11,123,,,,,,,1,1
389363,87612,1080155,433269,433329,10053,357287,2251866,Ruby,2,26,530,,,,,,,1,0
395882,247729,247732,120,0,772879,1563,2196976,Ruby,1,16,239,272,10,10,6,16,29,1,0
446056,132439,132491,120,0,85740,208789,3143875,C++,4,19,238,10321,0,0,19,5,21,1,0
453147,15347,4140,120,0,1377757,48,3268297,Ruby,5,6,123,273,2,2,15,52,7,1,1
460036,5954,39643,120,0,600005,464793,2173142,Python,81,235,168,202,4,4,6,4,171,1,0
460036,5954,55173,120,0,600005,464793,2173142,Python,59,235,168,202,4,4,6,4,171,1,0
462979,75614,75746,120,0,0,31,4759998,C,27,8,21,3714,1,1,93,38,19,1,1
468183,24533,31690,119,0,1344877,0,2642862,JavaScript,2,8,373,12322,28,28,9,25,6,1,1
511587,42008,42011,59,0,205964,2,3901699,Java,2,24,221,,,,,,,1,1
515933,5174,5176,120,0,0,899996,2108442,C++,1,12,2543,14950,351,351,799,589,75,1,1
523087,1915,19219,119,0,401032,2334,4556594,Java,2,20,96,,,,,,,1,1
524804,251852,1410653,120,0,2302692,1287024,2095386,PHP,1,175,71686,328918,1658,1658,17570,50954,1345,1,1
524804,251852,3021391,120,0,2302692,1287024,2095386,PHP,1,175,71686,328918,1658,1658,17570,50954,1345,1,0
10732768,5100,64828,120,0,1469944,7024,2916612,Ruby,12,213,45,55,2,2,21,23,149,1,0
10779612,5954,87488,119,0,0,776084,2101752,Python,27,326,2045,68380,64,64,66,38,177,1,1
10913253,9770,18737,120,0,0,0,3768884,JavaScript,1,22,275,,,,,,,1,1
10934289,1814135,2277995,59,0,0,39,2162214,C++,3,12,1499,32409,0,0,15,18,14,1,1
562063,417347,118801,59,0,831389,99,4711709,Java,1,7,214,,,,,,,1,1
573907,10194,10396,60,0,343827,4334,5035559,Java,7,49,16,131,0,0,2,3,58,1,0
616539,5954,77293,60,0,511588,587556,2119211,Python,81,234,176,234,13,13,10,3,171,1,0
641837,1962,80928,60,0,412541,781267,2731208,Python,37,261,54,116,2,2,2,2,118,1,0
680394,686006,211353,168649,168769,537718,102342,3685345,Ruby,2,14,439,3804,48,48,6,14,8,1,1
681665,125584,131747,120,0,0,120,3781656,JavaScript,1,23,892,4688,72,72,23,63,23,1,1
696941,21988,20473,50,181599,50584,181479,4777004,Python,1,7,48,445,16,16,1,5,11,1,1
813976,253838,226374,59,0,126296,60,2866272,JavaScript,1,9,73,266,0,0,3,9,14,1,0
860728,124341,71463,119,0,67478,287146,4492058,PHP,3,8,397,15568,0,0,5,13,7,1,1
872436,389765,389766,120,0,0,83228,3517234,Python,1,7,679,8949,4,4,8,7,17,1,1
886669,121412,229564,120,0,159829,2575,3093517,Python,2,23,88,164,18,18,34,24,59,1,1
899831,750631,129362,119,0,0,821254,2613071,Java,3,11,297,20419,30,30,191,234,49,1,1
902847,21355,21617,120,0,0,120,4254599,C++,4,10,28,340,0,0,5,3,61,1,0
11005911,664241,1455129,120,0,0,684255,2106695,C++,1,31,7232,23922,8,8,17,144,68,1,1
11013070,234594,91291,120,0,0,622018,2095739,Python,3,33,2367,5185,498,498,1529,5586,186,1,0
11100178,4608551,3724206,120,0,0,227751,2121580,Python,11,29,127,160,12,12,20,37,25,1,0
11131665,4616251,1284134,119,0,0,182,2156484,JavaScript,8,23,2554,4934,92,92,80,305,49,1,1
11151892,29390,2825529,120,0,538466,0,2409563,Python,1,13,708,61635,37,37,149,668,118,1,0
11211864,26118,3414940,120,0,0,0,3005746,JavaScript,1,11,31,,,,,,,1,1
11218736,2401450,3219583,119,0,0,11327,3340186,Java,10,37,329,952,0,0,2,80,91,1,0
11301399,2698693,3768670,60,0,0,11548,2097649,JavaScript,1,11,2070,64562,1,1,5,5,19,1,0
961358,94485,94499,120,0,445728,206,2142420,Python,1,14,225,203,0,0,14,15,20,1,0
979837,5318,5338,470716,470836,1376538,470862,2330780,Java,1,6,188,768,0,0,1,0,0,1,0
1209366,271626,271627,3427,3547,0,28184,4591163,JavaScript,1,6,318,3282,11,11,0,5,6,1,0
1349059,931128,15434,120,0,0,1671888,2103527,C++,1,9,1180,18543,716,716,437,4186,118,1,1
11356364,3497088,1744667,120,0,1159502,0,3004153,Ruby,1,48,1495,4542,102,102,13,44,147,1,1
11390162,618583,4637100,1,118,0,118,3699740,JavaScript,1,8,249,,,,,,,1,0
11394832,694497,150906,120,0,0,461,2100098,JavaScript,1,8,34,123,2,2,31,70,20,1,0
11483573,2948254,80924,120,0,1775521,84728,2122972,JavaScript,5,9,1647,5495,1,1,1,1,4,1,1
11492956,28935,3562513,120,0,0,75025,2942436,Ruby,7,85,550,7353,36,36,39,299,38,1,0
1394906,40230,363910,60,0,0,174103,2107917,JavaScript,1,17,2456,33522,101,101,2354,12428,357,1,1
1430784,612107,662052,59,0,0,1894554,2841748,PHP,1,10,1270,81904,0,0,79,171,36,1,0
1437066,13791,20515,60,0,1520658,0,2098899,Java,1,22,874,12987,0,0,21,76,52,1,0
1451294,1962,39643,119,0,1136186,38747,2101957,Python,81,309,392,618,21,21,17,13,114,1,1
1495871,850316,60364,120,0,0,544449,2709694,C,1,6,666,4874,6,6,31,104,25,1,1
1500316,2252,2521,60,0,0,4,4316116,Java,5,7,243,,,,,,,1,0
1570860,1104406,347803,60,0,18980,19076,2498783,C#,1,10,117,53085,6,6,14,14,21,1,1
11655382,1761123,182446,120,0,0,413,2106547,Java,1,10,476,7206,18,18,892,1513,115,1,1
11662269,5009183,3150148,59,0,0,24686,2224257,JavaScript,2,8,325,815,0,0,4,6,11,1,0
11685607,16997,64038,119,0,0,2,5615197,PHP,1,99,47,,,,,,,1,1
11688174,5065778,1699329,120,0,2519195,1201982,2097500,Python,3,10,4055,31650,80,80,99,49,30,1,1
11694424,3461168,3133011,120,0,0,4746,2095440,C#,23,83,1821,7593,174,174,196,492,88,1,1
11702835,2733392,139227,119,0,0,863,3399135,Ruby,1,7,57,292,0,0,0,3,9,1,1
11730273,30834,178840,120,0,1463124,0,2104475,JavaScript,1,6,1419,73045,2,2,19,6,9,1,1
11767986,1918667,944903,120,0,0,402,2323796,Ruby,4,18,127,107,5,5,14,15,20,1,0
11787987,48770,152111,120,0,0,0,2160773,Python,3,206,83,,,,,,,1,0
11808212,3885357,3693803,119,0,0,1481521,2097653,PHP,1,14,1314,8265,14,14,18,11,19,1,1
11817459,29218,32630,60,0,0,229185,2711858,JavaScript,13,71,60,52,10,10,3,11,95,1,1
11850050,749398,786240,120,0,0,395948,2438626,C++,1,6,3,52,7,7,12,16,19,1,0
12143760,1279090,847733,120,0,2484830,0,2104348,Java,1,20,15344,64993,389,389,1786,11264,363,1,1
12173077,81454,4457852,120,0,601791,5663,2837813,JavaScript,1,10,779,2465,18,18,4,20,11,1,0
12188900,1061040,2254237,119,0,0,14,3892678,PHP,2,11,437,5753,0,0,1,18,5,1,0
12208546,4832030,37539,120,0,0,999,3226637,C#,1,8,138,606,8,8,5,22,16,1,1
12213510,344660,724872,120,0,0,1238,2302293,PHP,1,8,189,183,9,9,29,248,30,1,0
12221654,741023,166640,120,0,0,0,2640334,C#,1,12,447,2153,5,5,33,111,38,1,1
1950575,217825,23825,120,0,0,298116,4801749,Python,3,8,8,185,0,0,1,2,34,1,0
2301121,310780,310797,120,0,0,653795,2102590,PHP,1,29,3759,37891,279,279,375,820,88,1,1
2367822,63120,28552,59,0,0,39,4016952,Ruby,5,33,296,34848,16,16,35,105,21,1,0
2516900,242269,2686107,544428,544487,0,544488,2197095,PHP,1,7,868,61658,4,4,6,3,13,1,1
12320247,8772,85259,120,0,0,0,2250093,Python,1,18,360,357,4,4,3,32,19,1,1
12322587,370188,1415829,119,0,0,63377,3937192,JavaScript,1,7,438,62072,0,0,2,3,2,1,1
12338192,31361,66349,59,0,0,2562,2099098,C++,3,12,1241,6040,250,250,828,581,56,1,0
12390386,4411036,1921043,120,0,504608,180,3263111,C++,3,15,43,11437,5,5,18,20,45,1,1
12468040,4389240,1781524,120,0,0,1889787,2094114,Python,2,13,5297,930857,462,462,318,130,33,1,0
2720938,982,1237,59,0,0,14784,3924586,JavaScript,5,200,1198,6944,26,26,2,64,158,1,0
2752840,1146,284561,59,0,1905186,0,2293164,JavaScript,2,30,360,13846,63,63,17,6,28,1,0
2926591,1004548,4687173,735791,735831,865546,735833,3124199,PHP,1,14,1624,7902,39,39,12,5,17,1,1
2937627,1680020,641733,21199,21187,1100151,21259,3767932,Ruby,1,12,67,445,0,0,4,3,13,1,0
2951736,594433,9018,124,2,413125,94,3028689,Ruby,4,17,142,565,18,18,17,1,10,1,0
3071256,1146,5269,59,0,1877945,4085,2282979,JavaScript,1,20,211,1826,0,0,22,2,19,1,0
3077743,1734682,793884,55,0,1389447,3,2904394,C#,3,6,38,,,,,,,1,0
3143000,36375,322230,158710,158770,2114317,116434,2101965,JavaScript,1,9,395,1465,69,69,168,531,22,1,1
3218707,1789331,1789337,59,0,0,1091122,2861866,Python,1,20,5071,65385,319,319,176,748,99,1,1
3219543,14188,14236,60,0,0,37289,2098071,Python,1,26,776,4843,21,21,133,93,41,1,0
3219543,14188,936534,60,0,0,37289,2098071,Python,1,26,776,4843,21,21,133,93,41,1,1
3290625,288514,49942,120,0,1789787,1,2095611,Python,6,101,19563,21284,135,135,982,805,195,1,0
3557814,1241599,1696552,60,0,0,1667854,2131971,C++,1,27,5311,35715,92,92,56,67,31,1,1
3662970,6492,1961254,59,0,0,4,3669918,C#,1,14,653,130472,154,154,15,9,15,1,1
3781697,1524964,489445,145160,0,818029,145220,3130407,Java,2,7,43,,,,,,,1,0
4086245,2115800,2130254,4454,4569,1453340,4574,2210896,Python,1,12,2093,102103,0,0,3,4,14,1,1
4376708,7125,36671,1455610,0,2321358,603355,2261264,JavaScript,1,10,804,27321,71,71,5604,27855,1340,1,0
4757845,2356286,2365191,120,0,0,4,2097358,C++,1,14,3838,41730,436,436,207,541,47,1,1
4816744,2375218,2376769,1089492,2,154674,695,2103362,C#,3,8,557,15966,0,0,21,17,15,1,0
4835098,119309,147717,119,0,0,2,2102045,Python,3,30,7510,38105,196,196,46,65,20,1,1
4952338,2395257,85514,1087938,0,0,703653,2097311,Java,15,7,2692,62272,56,56,961,1264,126,1,0
5387598,2564752,3330203,194236,194308,887182,1431163,2480536,PHP,1,6,169,189,4,4,27,20,18,1,1
12573640,3377223,14902,120,0,0,121398,3919488,JavaScript,1,124,5,,,,,,,1,0
12601061,370207,4769239,120,0,0,0,2511742,Python,2,675,373,3478,15,15,76,167,46,1,1
12676454,1550353,4849811,323908,0,0,554176,3633702,JavaScript,1,11,1534,,,,,,,1,1
6267532,1893799,48120,661465,272387,1030665,877756,2960410,Ruby,3,8,215,,,,,,,1,1
6605260,2987126,1792381,4239,77,39745,4292,4283586,JavaScript,1,10,237,,,,,,,1,0
6812031,3041279,1223517,47,0,148028,1562,4207261,Python,1,11,15,763,2,2,2,6,13,1,1
6876142,3062920,1501669,120,0,0,0,2100475,C++,1,7,7826,76170,1180,1180,18971,32347,2153,1,1
7474835,3241732,3241881,478,0,9790,538,4193385,Java,1,10,30,1846,0,0,0,4,7,1,0
12806463,3872463,2814175,120,0,514142,48,3194527,Java,1,29,38,15197,3,3,145,305,85,1,0
8782500,1295072,3624859,1314,0,1,3718,4167174,JavaScript,1,8,91,89468,0,0,10,4,8,1,1
9617172,3183801,377564,120,0,0,0,2097121,Python,3,9,128,165,0,0,8,13,12,1,1
9659046,3461168,17032,60,0,0,17,2095488,C#,21,110,1213,4627,0,0,336,877,170,1,0
9667060,3461168,2928258,59,0,0,1439,2098259,C#,23,111,2853,2342,0,0,23,18,24,1,1
9672983,3461168,35152,60,0,0,4245,2095414,C#,27,111,2470,37339,0,0,902,1956,309,1,1
9672983,3461168,220890,60,0,0,4245,2095414,C#,23,111,2470,37339,0,0,902,1956,309,1,0
9675424,3461168,17032,59,0,0,20582,2811292,C#,21,111,706,,,,,,,1,0
9774992,3341456,177183,119,0,0,0,3356987,JavaScript,1,7,81,430,1,1,0,10,7,1,1
9829077,510843,140293,120,0,0,0,4086313,JavaScript,1,6,727,38649,11,11,7,13,6,1,0
9838735,20612,269118,59,0,0,269169,3825500,Java,3,12,26,529,2,2,5,5,11,1,0
9924777,4089339,4090978,109,229,93305,229,2096089,Python,1,7,11019,138015,402,402,92,134,27,1,1
12999108,2156,278628,120,0,0,1687,2095111,C++,1,24,4109,25344,535,535,2280,18750,698,1,0
13014344,5923979,110146,59,0,3579686,151317,2214119,Python,1,14,221,130956,6,6,105,71,13,1,0
13060097,1146,308182,120,0,1070095,53863,3642168,JavaScript,5,33,68,1036,2,2,1,4,17,1,1
13087664,238924,5963929,59,0,0,9049,3695218,C++,1,6,220,1020,1,1,6,5,8,1,1
9989479,81095,2796471,119,0,0,0,3983732,JavaScript,4,11,31,998,1,1,1,3,22,1,1
10022998,3299541,2681790,1721,1841,28774,1836,4075640,JavaScript,1,7,194,,,,,,,1,0
10036302,4066,230308,120,0,546872,35,3560580,Ruby,7,328,335,860,71,71,202,163,72,1,1
10039226,29218,29727,59,0,0,29164,2095323,C++,1,61,42270,372286,294,294,1303,4116,304,1,1
10063771,2750939,3782873,60,0,1128455,0,3279669,C#,1,17,36,,,,,,,1,0
10085682,407646,6599,120,0,0,856,2569357,JavaScript,5,24,220,11154,12,12,13,19,16,1,1
10192531,3733337,161087,120,0,0,4223,2098822,Python,2,9,4932,28353,9,9,20,17,18,1,1
10192531,3733337,4188594,120,0,0,4223,2098822,Python,1,9,4932,28353,9,9,20,17,18,1,1
10242508,1985479,3655,120,0,0,19,2974337,Ruby,1,34,138,75,0,0,1,6,64,1,1
10242790,7074,690598,59,0,0,7,4202952,Ruby,4,9,3,,,,,,,1,0
10349328,200001,668176,59,0,0,2,2736507,Python,1,64,1248,,,,,,,1,1
13139519,84001,5992634,30169,30289,151246,30289,3712348,Java,1,7,21,288,0,0,0,4,7,1,0
13147706,480713,545679,120,0,0,0,3883618,JavaScript,1,15,436,2183,0,0,0,3,29,1,1
13153209,1975437,81681,119,0,0,697,2700784,JavaScript,6,8,39,25,3,3,1,36,13,1,0
13155290,3038327,572221,60,0,0,0,2100486,Java,2,8,1071,4928,1,1,321,2227,148,1,1
202,1653,100881,119,0,649796,20239,2896337,JavaScript,3,195,52227,999796,683,683,2331,2092,226,1,1
434,3797,3873,59,0,2270722,31543,2095907,JavaScript,3,14,6090,54659,182,182,1320,2993,168,1,1
434,3797,20162,59,0,2270722,31543,2095907,JavaScript,2,14,6090,54659,182,182,1320,2993,168,1,1
544,4233,351212,119,0,369290,1244705,2106930,JavaScript,3,16,6625,41122,111,111,308,2152,63,1,0
760,5207,3362456,59,0,566819,59408,2110120,JavaScript,4,120,5968,16026,10,10,298,1942,216,1,0
977,6269,9888,60,0,239726,523872,2545933,JavaScript,1,12,1516,47750,157,157,2667,8209,817,1,1
1127,6732,288711,120,0,222783,203153,2096978,JavaScript,1,31,9398,19759,18,18,985,539,94,1,1
1142,6936,1193702,59,0,3500846,61,2095586,Python,2,18,56686,538394,2908,2908,5259,12228,555,1,1
1958,9948,21084,60,0,642470,858010,2097294,Java,8,29,13953,156078,33,33,562,942,88,1,1
2080,10309,24431,2054689,0,1315772,1060332,2155082,JavaScript,9,20,1537,11591,32,32,546,1474,166,1,0
2216,10309,10662,1066708,0,327790,611884,2202402,JavaScript,6,20,652,152920,4,4,111,62,33,1,0
2602,4394,12321,120,0,3730851,2538357,2095794,C#,41,73,53489,375970,655,655,975,2698,201,1,1
3377,4174,1779,59,0,967654,106636,2095215,JavaScript,16,8,1476,20922,14,14,11971,52495,2647,1,1
3500,4394,874615,120,0,0,818176,2965276,C#,3,26,7338,89644,790,790,2566,8278,490,1,0
3619,16423,16449,1212262,1212382,3000127,1081279,2206716,Ruby,2,22,7238,51302,176,176,56,132,35,1,1
4736,22019,570187,472841,472901,2126224,679031,2444516,Python,1,8,1006,30092,45,45,24,85,17,1,1
4751,22094,22335,120,0,224111,997149,2097508,Java,3,166,21704,155764,202,202,564,323,135,1,0
4751,22094,1022273,223985,224105,5,1221255,2097508,Java,3,166,21704,155764,202,202,564,323,135,1,1
4751,22094,3096148,120,0,224111,997149,2097508,Java,2,166,21704,155764,202,202,564,323,135,1,1
5118,23280,23294,7637,7757,160597,170316,2442844,PHP,2,13,13995,,,,,,,1,1
5383,705,124630,119,0,558549,66,2095688,C,2,37,1949,49893,387,387,250,1449,183,1,1
5400,7466,237037,120,0,663321,9751,4087171,Python,3,44,1942,9140,4,4,22,26,15,1,0
5465,24433,2062314,59,0,15697,9,4044025,Java,1,11,1322,1029590,7,7,14,9,16,1,1
5626,25148,1446002,1676400,1676520,1085574,2854184,3264425,Python,2,40,4443,22279,478,478,1711,10788,409,1,1
6468,27852,408437,800,860,319076,1549200,2301423,Java,1,13,4103,134346,29,29,219,212,24,1,1
6584,4066,46957,120,0,3738496,917429,2097400,Ruby,2,273,1582,5429,266,266,1242,9405,602,1,0
6700,5207,105684,119,0,0,387,3742682,JavaScript,6,157,5086,50580,4,4,48,125,160,1,1
7058,29206,7458,59,0,421361,235979,2146394,Ruby,3,14,2514,8355,151,151,588,6408,118,1,1
7295,5100,73867,120,0,0,332462,2101209,Ruby,9,171,954,14830,17,17,799,383,210,1,1
7511,24809,24816,120,0,2643953,764750,2100029,Java,3,20,6416,102374,3,3,45,28,18,1,1
7640,109,341262,59,0,1986665,8374,2818360,Ruby,1,23,269,1018,21,21,118,1063,25,1,0
7900,1653,10479,59,0,284868,31726,2976991,C++,1,191,318,91017,0,0,106,33,88,1,0
9036,35235,5018,119,0,0,633887,2128633,Ruby,5,7,921,2770,14,14,206,207,29,1,1
9427,4885,4913,214747,214807,612485,234713,2117818,Ruby,9,12,19921,123320,247,247,4849,11745,74,1,1
9774,37466,37640,59,0,783208,556219,2118794,Ruby,2,12,687,1372,5,5,51,67,53,1,1
10641,39452,254856,140541,140661,2631114,8391,2095142,C#,2,29,4634,34980,629,629,635,2885,179,1,1
11660,8137,8153,120,0,0,180507,2291486,Ruby,10,32,311,538,7,7,346,842,51,1,1
12392,1962,125229,120,0,0,1052222,4157002,Python,35,409,2324,20281,16,16,113,83,129,1,0
12631,25843,1104198,2414830,2414950,1687406,2414953,2372252,Ruby,1,16,217,474,16,16,110,163,15,1,0
12789,1954,1900,59,0,1754273,367846,3911106,JavaScript,23,9,717,21683,262,262,2935,21230,391,1,0
13233,49082,196988,119,66351,302452,125,4380030,JavaScript,1,46,770,167721,11,11,47,61,21,1,0
13666,50064,76429,59,0,0,424991,2470403,Python,1,7,1313,225398,593,593,368,1186,111,1,1
13714,50150,26455,965165,0,1023916,1460219,3457044,Python,1,10,647,,,,,,,1,1
15841,23965,27545,60,0,1355222,171411,2097170,Ruby,7,27,1040,2757,28,28,1308,7926,167,1,1
16933,59704,178646,59,0,641736,97,2126502,PHP,1,6,78,,,,,,,1,1
17919,4885,4950,119,0,0,0,3853962,Ruby,18,34,716,8754,54,54,765,345,39,1,1
18170,61839,944964,120,0,0,120,2124402,Ruby,1,21,3618,59788,96,96,189,1526,66,1,0
19428,64725,251112,60,0,0,46248,2094061,Python,1,20,13598,145297,369,369,1018,1878,79,1,1
19849,65690,65745,135737,135857,7196,123832,3075013,Java,1,12,470,,,,,,,1,1
20386,1584,2146,120,0,0,0,2112566,Ruby,2,7,3159,5472,52,52,376,1171,47,1,1
21122,38153,67113,119,0,0,796432,2096899,JavaScript,1,7,2286,23413,22,22,1276,5439,275,1,1
21292,24433,60992,5,54,248903,37426,4561156,PHP,1,14,567,,,,,,,1,1
